,text,label
1400,"though the families managed to escape and save their lives , their houses were set afire , valuables were looted , and they were left homeless for many days .",0
1401,laois charities called on to sign up for community chill food campaign <h> help those in need get more food donations,1
1402,"today , homeless women are still searching for the same thing . a place to sleep and be safe .",1
1403,"""speaking at the elaborate event , the first of its kind in badagry , chairman of the association , comrade monday denagan honfovu , who also doubles as the president of badagry community youth association , bcya , said , the idea to assist the vulnerable women was borne out of the saying , """" if you empower a woman , you empower the nation """" .""",1
1404,"asia has the largest number of people exposed to natural disasters , but african countries are the most vulnerable to them , largely because of political instability , corruption , poverty and inequality , a new global assessment shows .",0
1405,"mr dellwo said the rain was just enough to revitalise crop , however farmers are still in need of a wet spring .",0
1406,"touched much by their plight , commanding officer and all ranks of the 7 sri lanka light infantry ( slli ) regiment serving under the security fore headquarters - kilinochchi ( sfhq-kln ) , offered their financial and labour support for construction of a new house to a homeless family in kanakapuram , kilinochchi.",1
1407,"if that were not the case , many kenyans would still not be existing in conditions far worse than those their forefathers fought the colonialists : they are poor and hopeless .",1
1408,""""""" nigeria 's tertiary education system is still elitist . we do n't make allowance for poor families , families that have not yet produced a university graduate . how do these people assess the university education ?""",1
1409,"i 'm a big supporter of the charity dress for success , which provides professional clothing and styling tips for women in need for job interviews . most of those helped have come out of violent relationships or prison , and a new suit and hair and makeup goes a long way in shoring up the confidence needed to secure a job and improve your financial future .",1
1410,"over the past five years , the company has donated approximately 60,000 pounds of fresh produce for weekly outreach programs and via larger holiday events and veteran ? s programs that have impacted tens of thousands of new yorkers in need . through easter seals of new york , bloom fresh delivers fresh fruits and vegetables each week to the bronx child development center to not only provide more healthy nutrients to children during lunch , but also for the children to take home to their families .",1
1411,"atd wants to uplift the self-esteem of mnc residents , without making them feel hopeless or dependent .",0
1412,by continuing to use this site you consent to the use of cookies on your device as described in our cookie policy unless you have disabled them . you can change your cookie settings at any time but parts of our site will not function correctly without them .,0
1413,"even though many of these students get selected to subordinate services , the service is capable of uplifting their poor families . <h> impact",1
1414,""""""" the worst thing was dealt to us , """" he said . """" but at least we 'll get closure . that 's a blessing , in some way ... but i think of those poor families who wo n't . """"""",1
1415,"as the supreme court mulls the constitutionality of the texas law that could shutter all but a handful of abortion clinics , activists are harnessing the power of personal narrative to tip the scales . more than a hundred attorneys told the stories of their own abortions in an amicus brief earlier this month , giving faces and names to some of the millions of u.s. women who 've exercised their right to access the procedure . last year 's #shoutyourabortion twitter blast invited women to share the circumstances -- some banal , some dire , some optimistic -- of their abortions .",0
1416,"girlguiding uk is the united kingdom 's largest voluntary organisation for girls and young women , with nearly 538,000 members including about 100,000 trained volunteer adult leaders and supporters .",0
1417,"also , applicants for asylum in sweden who do not get their application approved , will have opportunities to apply for status as migrant workers seeking employment , by reducing the time for changing their application track from six to four months .",0
1418,""""""" instead of the real reform the president promised on the campaign trail , this plan offers more tax cuts for the rich and budget cuts for the poor . while president trump was elected on his promise to fix the rigged political and economic system , these proposals will only further rig the rules in favor of the rich and powerful while harming poor families in the us and in developing countries worldwide .""",0
1419,"as the gillard government 's proposed ' ' malaysia solution ' ' and refugee swap deal inches closer to official ratification , with reports a draft agreement has been reached , more than 400 suspected asylum seekers are awaiting their fate on the small island , placing a strain on the already severely stretched infrastructure .",1
1420,"""a catholic mother convinced her family to have a different christmas . they saved money for a month and decided not to have gifts in order to help two poor families , one catholic and one buddhist . """" what i want is for my children to learn the true meaning of christmas , """" she said .""",1
1421,""""""" such victims suffer from stress and a sort of distrust , hopelessness and pessimistic feeling . bacha bazi results in fear among the children and a feeling of revenge and hostility develop in their mind . """"""",0
1422,she reiterated her ministry 's commitment to put in place the necessary legal and policy framework to address all issues that affect women 's rights and gave a strong indication of hope for ghanaian women .,1
1423,"remarkable too are the ways in which a childhood spent in pakistan forced one to dispense with fatalistic views of the world and hopeless imaginations of the future . lifetimes are spent under skies dotted with flying bullets , with threats to kidnap loved ones , and in the thick of crowded markets that unexpectedly explode . even amid the looming dangers , we knew there were other lives to be lived . and so we went on , fiercely living -- despite the noise in the background .",1
1424,"world refugee day is marked on june 20 every year , the day seeks to highlight the plight of refugees globally and their resistance and strength in spite of the challenges faced .",1
1425,"she was right : food stamps ca n't be used to buy diapers . mothers can not get diapers from a major federal source of support for poor families , the women infants and children program , either . there was nowhere for angie to turn . the impracticality of cloth diapers became obvious : she did n't have a washer , and her local laundry would n't allow her to wash diapers in their machines .",1
1426,one study from england showed that social workers thought poor families lacked the deep bonds of love which middle class families had .,0
1427,"the unknown hackers disabled the city printer connected to global payments platform swift on feb. 6 , preventing the bank from receiving acknowledgement messages for three fraudulent payment instruction sent that evening until the next morning .",0
1428,"""helen schafer chose to help a family in need . """" rather than sending out gifts to my clients , i 've sent them a letter effectively saying : ' this is what we 're going to do because it feels a hell of a lot more meaningful ' . """"""",1
1429,"ahead of the arrival of 45 syrian refugees to dunedin next friday , odt reporter vaughan elder and videographer craig baxter visited the mangere refugee resettlement centre in auckland and heard the stories of people who worked there .",0
1430,"""quetta : pakistan tehreek-e-insaf ( pti ) balochistan president yar muhammad rind has said that pti will be victorious on july 25 . """" after the victory , education and health sectors will be given proper attention as we shall hand over pens to the children of poor families , """" said the pti provincial president while addressing a corner meeting in naseerabad on monday .""",1
1431,"usually children of poor families remember their parents ' struggles and become generous to them as poverty early in life drove them to success . it is the children of the rich that feel a sense of entitlement that mostly becomes ungrateful to their parents . the same children that inflated their school fees and shared it equally with the bursar , regardless of their fathers ' sweat on the farm .",0
1432,"at least 45 migrants have died in a shipwreck and more than 2000 have been rescued from boats in the mediterranean , the coastguard says , as the number of immigrants coming to europe via italy soars again .",0
1433,"children 's hour , a program of child foundation inc. , requires volunteers to donate at least an hour of their time and worth to kids in need .",1
1434,"""he said : """" we need improved security for civilians and aid workers and access to all those in need , but we must also build a bigger humanitarian muscle to provide for the suffering millions .""",1
1435,the rations will be distributed to those in need in case sea and air communications are cut off when the island is hit by rough seas and strong easterly winds .,0
1436,"""in his final year as president , mr s r nathan - together with a few of his close friends - started discussing with me the idea of starting a philanthropic fund to help """" uplift """" children from poor families .""",1
1437,"""another fond memory i cherish was the day he and i were coming from the mosque when two men approached him and importuned him to give them money . they said they had n't eaten all day . my dad was the kindest human being i ever know . he would give his last penny to people in need . so he gave the men all the money he had on him . """" i do n't have a lot with me now , but i am a salary earner and the month will end in a few days . you need this more than i do , """" he said .""",1
1438,""""""" guinness world record of 540lbs of 7-layer munchy monstrosity , """" he tweeted . """" delivered immediately to la 's midnight mission for the homeless . a good day . """"""",1
1439,""""""" as briggs &amp; stratton celebrates its 110th anniversary year , what better way to reaffirm our commitment to the milwaukee community than by providing $1 million to kids in need of pediatric care , """" said rick carpenter , vice president corporate marketing . """" we are lucky to have one of the nation 's top pediatric hospitals right here within our community and briggs &amp; stratton firmly stands behind its commitment to extend its support into the future . """"""",1
1440,""""""" people using this line are trying to go about their lives -- low-income people , young people , seniors , disabled people and choice riders , like millennials who do n't want to be tied to a car , """" dibble said .""",0
1441,"hundreds of thousands of internally displaced persons ( idps ) belonging to fata are languishing in refugee camps since the military operations started in the region . rehabilitation of these people should be the utmost priority of the government . for that purpose , construction of health and education facilities as well as other infrastructure is necessary . according to the committee recommendations , foreign donors for the rehabilitations process could not be approached without legal reforms in fcr .",1
1442,"farmland partners inc , a $251 million market cap real estate investment trust that owns more than 166,000 acres of farmland , appears to be more vulnerable to the effects of a trade war than its largest publicly traded competitor , $186 million market cap gladstone land corp .",0
1443,"new world development ( nwd , 00017 . hk ) owns several commercial projects near the harbourfront area , making it vulnerable to criticisms that it will profit from its proposal to redevelop the tsim sha tsui promenade , apple daily reported on friday .",0
1444,patel-allie said the packages contained essentials that all families needed and were specifically selected by the women 's forum as many of the refugee families were unable to grab the essentials when they fled their homes .,0
1445,"""he was born hiv-positive . he 's healthy , but when sasha met him , volunteering at an orphanage , he weighed half as much as a 3&amp;#xbd ; year-old boy should , and his hair was falling out . the only word he knew was russian for """" do n't do that . """" the nurses told sasha not to touch him . not because of the hiv . it was love they were concerned with . if he received any , he 'd want more , and none would be forthcoming . he was aging out of the ward , and now they were going to send him to another one , more hopeless still , where he would be thrown in with lost causes of all ages . and there he would remain , as long as he remained .""",1
1446,""""""" even far in exile , the long arm of the malawi security forces networks did reach , targeting refugees and many were assassinated and petrol bombed . for example , dr attati mpakati was assassinated in cold blood in the heart of harare , zimbabwe after state agents failed to kill him by a parcel bomb in maputo . mkwapatira mhango was petrol bombed with 11 members of his family including a nine months baby , """" said mkandawire .""",0
1447,"i can only think of those poor families and the range of emotions they must be going through to lose their loved ones , just as i did all those years ago .",1
1448,"foreign affairs spokesman charles jose said in a press briefing on tuesday that the philippines , as a signatory to the 1951 united nations convention relating to the status of refugees , is committed to extend a hand to war refugees .",1
1449,"meanwhile , confused men , women and children walked aimlessly along roads strewn with overturned cars and felled power lines , some gagging from the stench of rotting flesh .",1
1450,"i think they also get the chance to see success . when they can see a street person succeed and not just get locked in that hopeless category , their vision changes .",1
1451,"""dr ajay chandanwale , dean of the college and hospital , confirmed that the number of rape and assault cases has been increasing over the years . in the last three months , from september to november , a total of 124 cases of sexual assault were treated at sassoon general hospital , according to official data . of these , 82 of the victims were below 18 years of age . """" a majority of these are school-going children who belong to poor families and orphanages , """" said dr bhosale .""",0
1452,repatriation of afghan refugees,0
1453,"out of millions of rides , the company has provided just a handful to disabled users requiring wheelchair accessible vehicles since launching in the city in 2011 , the lawsuit claims .",0
1454,"""budding chefs , like """" fred """" , """" winston """" and """" angela """" in the kitchen are either homeless or recently re-housed - and desperately in need of a helping hand to enable them to re-build their shattered lives .""",1
1455,""""""" research conducted by unicef in 2013 found that the number of disabled children in child and youth care centres is three times that of our general childhood population in south africa . not only are these children abandoned , they must contend with a disability or disorder that will impact them for the rest of their lives , """" noted blackie .""",1
1456,""""""" we have done so well to raise so much money but now we are in need of that final push so we can make it a reality .""",0
1457,""""""" rafiqul bari has proved that the disabled children are not burden for the society and they can lead normal life if they get a little care and some training , """" said dc m bazlul karim chowdhury as he visited the school along with officials of local administration and shaheed salahuddin cantonment in ghatail yesterday .""",1
1458,"christian missionaries care for the destitute , and jain sects serve and feed the disabled . islamic traditions require setting aside a regular fraction of one 's earnings to feed the hungry and destitute . i find in muslim ghettoes of delhi like nizamuddin and jama masjid , even today , a number of wayside eateries that offer plastic tokens for sale . these are bought by people who eat at the restaurants , and they distribute these to destitute people . each token can be redeemed by them for a meal , when they are in need of food , over a period of a month .",1
1459,washington -- a group of political action groups backed by the billionaire brothers charles and david koch are launching a seven-figure ad buy to revamp the push to provide a permanent solution for the undocumented immigrants benefitting from the deferred action for childhood arrivals ( daca ) program .,1
1460,""""""" we are working with an aim to build a country where there would be no poverty , none would remain homeless , none would die without treatment , """" sheikh hasina said .""",1
1461,"university of california in san diego figures estimate that there are some 28,000 filipino undocumented immigrants living in the bay area where it is also estimated that 30 percent of undocumented is from the api community .",0
1462,""""""" all your friends on your social network accounts automatically become your first clientele and you keep on getting more at your liking , """" she said , adding , """" sometimes social network users in need of your products become the first to include you to their accounts on seeing your products displayed on their friends ' timeline . """"""",0
1463,"ahmed abdikarim nur , somalia 's commissioner of refugees and internally displaced persons , said because of the extent of the abuses they faced , some migrants could not openly tell their horrific stories .",0
1464,"who blame for this issue ? ? the system itself or people ? must be the people 's fault for being refugees or being poor , instead born being in the right country .",1
1465,""""""" she was always ready to give her time , energy , legal expertise and even her personal money to assist destitute refugees and asylum seekers in jamaica , """" cochetel said .""",1
1466,"so far , citadelle has found a market between two specific types of buyers : women who by the 250-milliliter bottle for cooking at home , and mom-and-pop caf ? s who purchase the 1-liter plastic jar to serve to customers . ( the latter group buys from tmall global the way small-business owners in the u.s. might shop at costco . ) there 's also a 100-millilter bottle in the shape of a maple leaf that is typically given as a gift .",0
1467,"themed ' march for our lives ' , the protesters included children , teenagers , pregnant women , the old and not excluding the disabled who rolled over on their wheel chairs .",1
1468,durban 's homeless communities reconciliation lunch,1
1469,"they were hopelessly in love but poor . he never believed in borrowing money just to make their lives better . as a result , the first flat that they moved into was spartan and un-renovated . they started with a rented room where they stayed with relatives . together with the love of his life by his side , they eventually managed to save up enough to buy a five-room flat in tampines for $75,000 .",0
1470,""""""" we expected the waiting list to grow as more of the hidden homeless - families living in overcrowded homes , people couch surfing and others living in substandard homes and unsustainable conditions - come forward for help . """"""",0
1471,"she was only 26 at the time and looks like a trapped , wounded animal backed into a corner and staring straight down the barrel of a gun . the raw anguish she exudes in that picture emotes the harsh realities of heroin addiction as this truly vulnerable and broken soul cries out for help behind tear-filled eyes .",1
1472,"if most good things begin in the home , so must the life-or-death battle relating to global warming . across the world , creative and innovative architects have developed more affordable and eco-friendly ways of building houses . sri lanka 's housing and construction minister sajith premadasa , continuing the good work his father started , has launched hundreds of projects , mainly in rural areas , to provide houses with deeds and small plots of land to homeless people . social analysts see this as the first major step towards restoring the dignity of these poverty-stricken families , so that they could earn their living and rise from the second-class citizenship of living on the dole .",1
1473,"the visitors attacked in numbers in search of the equalising goal , but they were left vulnerable at the back , and teboho mokoena 's header went just over the crossbar in the 77th minute following a quick move by matsatsantsa .",0
1474,"""the subtext of the finished work is that the women who dared to choose """" average """" must have made some kind of mistake . what were they thinking ? at the very least , they must be beset with tedious false modesty or a harmful ( not cultural ) self-deprecation habit . they 're probably also candidates for body dysmorphia and/or a full-blown existential crisis . clearly , they lack self-esteem .""",1
1475,"a year after typhoon yolanda 's vicious onslaught in many parts of eastern visayas , millions still find themselves homeless , with survivors starting to lose hope of ever rebuilding their lives as they witness this administration 's bumbling efforts in speeding up rehabilitation . many have leveled down their expectations at the kind of assistance they will ever receive from the national government , remarking that the number of those who perished have yet to be correctly determined and remembering how president bs had chafed at suggestions that the figure could reach 10,000 . many of us can still clearly recall how the president downplayed the estimates to about 2,500 in his interview with cnn 's christiane amanpour .",1
1476,a ' glitter boobs ' festival reveller filmed attacking the man who groped her has spoken out to say other women should do the same -- and is not afraid to go topless in public again .,0
1477,""""""" people feel hopeless as the party they support may have no presence in the general election so they simply do n't want to participate in the polls or the registration , """" said meng sotheary , cnrp 's director of legislation and electoral affairs .""",0
1478,charity plans to forgo parking so homeless can have gym and medical centre,1
1479,"while male prisoners in pakistan also suffer , the female prisoners ' plight is truly worrying . like male offenders , the majority of female offenders are poor . however , women enter the criminal justice system with a host of unique medical , psychological , and financial problems and needs that distinguish them from male offenders . addiction , poverty , unemployment , physical and mental illness , physical and sexual abuse , and homelessness trap women in a cycle of hopelessness and crime . in particular , female offenders are often young mothers who face the additional trauma of threatened separation from their children .",1
1480,"""the statement signed by ikonomwan francis , leader of smn , read : """" there is no doubt that nigerians are in need of capable hand to man the office of sgf that will join the president to bring smiles to their faces in the second half of this administration . """"""",1
1481,"anne shepherd : i think it actually starts with the dispossession . i think then there 's the hopelessness , the loss of culture . there 's certainly a degree of hopelessness .",0
1482,"noting that the country was not oblivious to the financial resources and other costs that could come with the decision , she said it would be against national values of rwanda to turn a blind eye to the plight of the immigrants .",1
1483,"cheung called on the police to apologize , and also explain the procedures pertaining to cases where they have to handle intellectually disabled persons .",0
1484,"on the other hand , in europe and north america , educated and young muslims are surprisingly found to be vulnerable to such extremism .",0
1485,"in canada , where christy recently completed school , she made an impact by spreading love on the streets on christmas day , providing winter coats , gloves and providing support to homeless people at the mercy of the weather .",1
1486,"the buckle , inc. is a retailer of casual apparel , footwear and accessories for young men and women . the company has market cap of $703.36 million . as of january 28 , 2017 , the company operated 467 retail stores in 44 states throughout the united states under the names buckle and the buckle . it has a 7.98 p/e ratio . the firm markets a selection of brand name casual apparel , including denims , other casual bottoms , tops , sportswear , outerwear , accessories and footwear .",0
1487,""""""" so we do need to heal ourselves as an aboriginal torres strait islander community , but also as a nation . """" <h> a life of hope , not hopelessness""",0
1488,"they earn an average of rs 12,000 per month -- they 're not ' highly paid ' by any standards . but the employees of ashwini hospital in kerala 's thrissur have hearts much larger than their paychecks . the employees ' association of the hospital has started an initiative called ' zest of life ' , through which they have built of a house for a tribal family , funded dialysis for scores of patients , and are even providing groceries to poor families every month .",1
1489,"""-- in 2014 make the future showcased pavegen 's innovative kinetic tiles which convert player 's footsteps into energy for lightingfootball pitches in rio 's morro de mineira favela and lagos nigeria . this was followed by 2016 's """" best day of my life """" initiative which featured some of the world 's top singers to introduce other bright energy idea collaborations . an energy relay began in kenya , where shell supported the launch of gravitylight , an invention which brings clean light to off-grid kenyan homes . this was followed by an initiative in brazil , where shell helped insolar bring affordable solar solutions to communities in need in rio .""",1
1490,part of the result now is the massive exodus of africans from the continent to seek greener pastures in europe . it is sad to see scores of young people die trying to cross the sahara and mediterranean into paradise . it is sad when our televisions show hundreds of immigrants trapped between the sea and fenced territories in europe because they can not enter . what are they fleeing from ; why ca n't they stay at home ? this indeed is a million dollar question . they are fleeing from mismanaged economies that could have otherwise done well ; they are fleeing from years of bad politicking which has given birth to some of the worst policies the world has ever known .,1
1491,"the study showed that as many as 80 percent of women in washington d.c. were getting breast reconstruction after their mastectomies , while just 18 percent of women in north dakota were doing the procedure . the number was linked to the number of plastic surgeons in the state .",0
1492,""""""" fifteen months after the eu referendum the government is still no clearer about what our long term relationship with the eu will look like . the only advance seems to be that the prime minister has listened to labour and faced up to the reality that britain needs a transition on the same basic terms to provide stability for businesses and workers . """"""",0
1493,"new legislation could put lgbti refugees in danger , say experts .",0
1494,"in the second phase of the operation karagwe district , one of the areas with highest number of illegal immigrants , has announced that it will work vigilantly to track and apprehend the aliens .",0
1495,"seventeen men and women , including some women who survived assaults , witnessed sexual violence , including against their wives , sisters , or daughters .",0
1496,"' if very poor families sing to their children , read to their children , play with their children , those children will go on to do well at school . nursery rhymes are free ; families can get library books . those are the things that matter . '",1
1497,try offering a helping hand to that woman in a crisis pregnancy or that girl who had a child too early at the same speed you would judge her or mock her . it is n't always money someone is in need of . it could be a shoulder or a piece of advice from someone more experienced than them .,1
1498,"according to the speaker , poor families should have national health insurance coverage so as to assess basic health services , if nigeria is to achieve its national health objective of providing health for all .",0
1499,"""a german immigrant peter borger and his ghanaian wife agnes naana borger have been accused as being behind the attack by the policemen to serve their """" personal business and malicious interest """" .""",0
1500,"according to united nations statistics , about 1.6 billion people live in substandard housing globally , while over 100 million are homeless . nigeria hosts an uncomfortably large percentage of these two , with millions considered to live in substandard housing.thus , the nation 's housing coverage rate still remained at dismal 25 per cent.but , experts said housing would continue to remain a mirage if left to the government alone , unless private developers are encouraged to invest in real estate .",0
1501,"a homeless man on the streets of ocho rios , st ann , who should benefit from proceeds from the jamaica curry festival . - photo by carl gilchrist",0
1502,"he described the life of young muslims in the district as hopeless , with many feeling stateless and confronting unemployment rates well above the national average . most of his friends , he said , had done jail time .",1
1503,"they care for our children , elderly , disabled , and homes , but are we doing enough to take care of them ?",1
1504,news <h> somali refugees : no food to break ramadan fast,0
1505,he said five to six more families from his camp have already registered for repatriation and they would return in a few days . the camp in vedar colony has about 300 refugee families .,0
1506,vanessa had feelings of hopelessness in her final days which increased when her cry for help yielded no response from the resident magistrate who placed her in the care of the state . her letter was conveyed to this court official by an investigator from the office of the children 's advocate .,1
1507,""""""" i am very excited to see the monetary results of having all of these businesses donate toward the cooperative . since i am also a part of 16xosu , i have further interest in where the money is going to be used and the difference it will make among the women in uganda , """" triplett said .""",1
1508,"""under the aegis of south east leadership and development initiative ( seldi ) , the move stems from """" a near state of hopeless that has befallen the southeast since the end of the civil war and in particular , since 1999 , when the present democratic experience took off . """"""",0
1509,"almost apocalyptic in its devastation , the wrath of one of the most powerful storms ever to hit the atlantic is evidenced in the smashed ruins of barbuda 's candy-coloured homes , the hopeless faces of residents who have lost everything they own , and the haunted eyes of their children .",1
1510,"of course , it can be disabled by the user , but it represents a way of utilizing more modern technology along with a more modern form of communication tool .",0
1511,"born a christian , my humility and respect for especially the elderly and young of our society is very firm , apt and intact . in like manner , my defence and justice for the helpless and vulnerable is very much same .",1
1512,"""chinese nurse amy ding can not understand why migrants would choose to live in the city when they can be in """" paradise """" .""",1
1513,"one reason , senator sessions said , is that immigrants in the military are more likely than us citizens to be spies . he drew a hypothetical contrast between a kenyan immigrant and a person from his own state .",0
1514,""""""" every year i try to get somebody to help me to give some food to some homeless people , """" he continued .""",1
1515,""""""" what is at stake is nothing less than the survival and wellbeing of a generation of innocents , """" antonio guterres , the un high commissioner for refugees .""",1
1516,review refugee law,0
1517,"esscom commander dcp datuk wan abdul bari wan abdul khalid said the illegal immigrants , aged between four and 54 , were held in the operation conducted jointly with other security agencies .",0
1518,"machakos governor alfred mutua has said it is a shame for ukambani residents to continue languishing in the ashes of poverty , neglect and hopelessness despite having certain local leaders in senior government positions in the past .",1
1519,"""his present """" chambers """" may be quite humble , but shiyani has the tiny space very neatly organized and clean . many people pass him by but do not manage to see him , because the space is partially hidden behind trees , which gives him a relative privacy . """" there are many homeless sleeping around the station , """" captain xoli mbele , from the nearby johannesburg central police station said .""",1
1520,""""""" jesus is the master feminist because he championed the cause of women , """" she said .""",1
1521,"likewise , in sub-saharan africa , 60 percent of all aids cases are women . according to david tigawalana from the uganda aids commission , gender inequalities such as economic dependency , lack of personal assets , and lack of protection against sexual violence and exploitation , leave women more vulnerable to hiv and aids :",0
1522,on the morning of september 22nd 1884 the hms wasp was sent on the less than savoury task of ferrying police and bailiffs to the small island of inishtrahull to evict three poor families . but the ship would never reach its destination and was dashed on the rocks below tory lighthouse . the truth of what exactly happened still remains a mystery . was this just a tragic accident or were there dark forces at work ?,0
1523,avc : could you relate to that kind of hopelessness and despair ?,1
1524,"the four patients allowed out were a girl with haemophilia , a baby with the autoimmune disorder guillain-barre , a child with leukaemia , and a man in need of a kidney transplant , red crescent official ahmed al-saour told afp .",0
1525,"""islamic philosophy has dealt at length with the study of inherent mental qualities and inclinations among human beings with special reference to moral virtue . some human beings are totally inclined to the pursuit of virtue , and are consumed with desire for knowledge of the divine world , known as m ' arifat , or gnosis . others tend to be carried away by the things and pleasures of the world . there is a middle , order of persons who have inclination to gnosis , and also have aptitude for worldly , affairs . this last category is described by imam razi , writing in the 12th century , as """" the people of the right hand or the balanced people """" , and to such persons , control over the affairs of their fellowmen rightly belongs . the task is never easy ; mere goodness is no guarantee for success . possession of all the virtues alone is not sufficient . there must be inspiration from a higher source . the element of marifat provides the necessary directions , by holding the attention to the divine light . no leader of any community who has gained success in managing its affairs and certainly no leader who led his people out of bondage , or saved them from the threat of hopeless submergence under a majority , hostile to them , can ever have done so by the exercise of mere human intelligence , or brain power or character .""",1
1526,"""? """" i think that they are more vulnerable to harassment because of their smaller physical nature and perceived lack of strength . ?""",0
1527,turkit 's heartening to see that measures are being taken in khyber pakhtunkhwa ( kp ) to empower women and give them work opportunities . you ! takes a look ...,1
1528,"hundreds of thousands of rohingya refugees living in sprawling camps in bangladesh are celebrating the muslim holiday of eid al-adha , praying for better lives as they wonder if they 'll ever again celebrate at their homes in myanmar . people streamed into makeshift mosques in the camps , the children dressed in new clothing . those who could afford it feasted on buffalo meat . muslims often sla ...",1
1529,the arrest was made yesterday as the authorities along the romania and ukraine looked to stop illegal immigrants crossing the border .,0
1530,"they do n't think trump will be bad for women . they say he 's not racist or xenophobic , and does n't want to stop immigration and acceptance of refugees , but rather just wants certain procedures and rules to control this to keep people safe .",0
1531,"""in a 90-degree view of his constituency , one can see a high rise and a flyover while underneath it , homeless people sleep on pavements . """" as you can see , my constituency is not confined to one socio-economic group , """" he said , adding that apart from water , another major concern for him is to improve the standard of public schools in the area .""",1
1532,geeta and the other women in their self help group are also proud of the fact that other women are also getting inspired by their progress story . more and more women are getting associated with bihan with an aim to bring about positive changes in their lives and most of them are inspired by other women who have already shown the example .,0
1533,it just seems hopeless .,0
1534,the eastridge christian school in bramley gathered at their local park to hand over much-needed food parcels to the homeless on 7 march .,1
1535,""""""" this week , during a legislature portfolio committee meeting , mec gift van staden conceded that the department has not managed to move beyond dealing with compliance issues , which he implied is to the detriment to our most vulnerable people , """" mcgluwa said .""",0
1536,"antidote for hopelessness pulitzer prize-winning journalist roy gutman , author of how we missed the story , argued that journalism in conflict zones provides change-makers and hope as an antidote for hopelessness .",1
1537,""""""" because our democracies are inclusive , we are able to welcome people , and refugees in need to our country 's and nowhere have we seen that compassion more evident than here in greece , """" he said after visiting the acropolis hill in athens .""",1
1538,"a deputy governor in zamfara state in nigerian , malam ibrahim wakkala muhammad , has promised to sponsor the marriage ceremony of 100 vulnerable couples across the state .",1
1539,i thought that women are much more disciplined and civil in nature but my belief in women 's power and behaviour is just diminized because of the uncivil perfpormances by some in the house . one does not start in high school before he or she completes elementary and middle school .,0
1540,""""""" we have to sit down , dialogue with those who are agitating and start looking at meaningful solutions that can give them hope . once a country makes her people to develop a sense of hopelessness , the people will agitate a lot . """"""",1
1541,"""orban has also repeatedly criticized the eu for trying to get member states to share refugees based on national quotas . in a 2015 interview with politico , he suggested the bloc 's leaders instead focus more on strengthening the eu 's external border . in the same interview , he said : """" of course it 's not accepted , but the factual point is that all the terrorists are basically migrants . """" <h> viktor orban 's most controversial migration comments <h> ' parallel societies '""",0
1542,"the world number one plays in a new lpga tournament in michigan starting overnight , a fortnight out from the women 's pga championship .",0
1543,fifteen-week-old baby was found dead at homeless shelter,0
1544,"at least 23 people were killed in the disaster and 4,909 people were displaced . businesses were forced to close and thousands were left homeless as the city became inundated with floods .",0
1545,pepe divides opinion among football fans but the portugal defender proved a good samaritan as he paid for nine tonnes of food to be distributed to poor families of the las rozas district in the spanish capital .,1
1546,"in the last four decades , tribal society has passed through the most torturous , bloody , destructive , divisive and increasingly brutalising phases . the sons and daughters of these dark times saw nothing except barbarities , hopelessness and helplessness . the children of jihad from the war zone had no window of opportunity or expression . as they saw a most handsome young man -- an aspiring model with fascinating attire and alluring photo sessions -- being cold-bloodedly murdered , they simply could not take it anymore and thronged to public spaces with a white flag in their hands . suddenly , we see a pashtun civil rights ' spring emerging from the death-fields of fata .",1
1547,world governments gathered at the united nations adopted a political declaration that calls for upholding the dignity of refugees . <h> advertisement,1
1548,"dagoberto franco-penaloza , who also goes by gustavo torres , is suspected of shooting a 29-year-old resident of the homeless encampment located in the marsh area southwest of the dumbarton bridge on nov. 22 .",0
1549,"saint teresa spent her life emptying the indian streets of the maimed , the needy , the indigent , the dying . nawaz sharif has spent his current prime ministerial term filling pakistan 's streets with his opponents -- the politically disadvantaged , those hungry for power , and terminal cases who slip in and out of a coma of hopeless irrelevance . they exhort their followers to crowd every footpath , every road , every highway between islamabad and lahore , to agitate for his resignation/removal .",1
1550,"a full digital economy can drive away lots of people and perhaps increase poverty if digital transformation is done by creating limitations and wealth limits . many people faced identity theft as a result too , india being the world 's largest democracy has the most business-savvy politicians , but even they are people who transform wealth to various other business , religious and social establishments . several top economists have said globally that what india did was a failure , and it only hugely troubled poor families and especially older people 's savings .",0
1551,it is improbable that these universities will alter their scholarship requirement for exceptionally high entry scores . so most students from poor families and schools wo n't even come close to claiming such scholarships .,0
1552,"what is your advice to nigerian women ? my advice to women is that they should step forward and be bold , as stated in the un declaration . i want women to be encouraged . pick up something that you can advocate for . it is not all about money . it is about the people you are surrounded with . start from your immediate community and you will get to where you want to go",1
1553,"tesco 's razors were singled out in a 2016 investigation by the times , which found that products aimed at women and girls cost , on average , 37 per cent more than almost identical products for men .",0
1554,"when the event was first held in 1961 , dozens of young women from the district eagerly signed up to compete to be named ambassador for the city , while raising money for charities .",0
1555,"while laois ' homeless are being sent to hostels in other counties , the council does not have enough money to buy 28 apartments in portarlington , at ? 28,500 each .",0
